Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,rusher_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,qb_kneel,position,depth_chart_position,team,jersey_number,headshot_url,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,receiver_player_name,ntargets,receptions,receiving_epa,receiving_success,receiving_yards,receiving_touchdown,receiving_fumble,receiving_fumble_lost,receiving_air_yards_comp,receiving_yards_after_catch,receiving_interception,check1,ntargets_c.0-5,ntargets_e.10-20,ntargets_a.<0,ntargets_d.5-10,ntargets_b.=0,ntargets_f.20+,ntargets_j.other,receptions_c.0-5,receptions_e.10-20,receptions_a.<0,receptions_d.5-10,receptions_b.=0,receptions_f.20+,receptions_j.other
"Robinson, James",Ja.Robinson,JAC,LAC,7,29.7,6400,34.7,6200,29.7,19,00-0035831,Active,2020_07_JAX_LAC,JAC,LAC,J.Robinson,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,22,3,-4,-2.33989474800183,10,119,1,0,0,0,RB,RB,JAC,30,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4052042.png,1,2,2,14,1,0,2,-2,21,9,76,3,0,12,J.Robinson,6,4,0.82889932859689,1,18,1,0,0,-9,27,0,0,1,0,4,1,0,0,0,0,0,4,0,0,0,0
"Robinson, James",Ja.Robinson,JAC,MIN,13,19.8,7800,22.8,7300,19.8,30,00-0035831,Active,2020_13_JAX_MIN,JAC,MIN,J.Robinson,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,18,1,-1,-1.63228536234237,6,78,1,0,0,0,RB,RB,JAC,30,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4052042.png,6,1,3,5,1,0,2,19,9,16,25,1,0,8,J.Robinson,6,6,1.40227880957536,5,30,0,0,0,-13,43,0,0,1,0,5,0,0,0,0,1,0,5,0,0,0,0
"Robinson, James",Ja.Robinson,JAC,TEN,2,19.5,5300,24,4400,19.5,16,00-0035831,Active,2020_02_JAX_TEN,JAC,TEN,J.Robinson,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,16,0,0,3.11099852219922,6,102,1,0,0,0,RB,RB,JAC,30,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4052042.png,1,3,2,3,1,5,1,2,9,10,62,4,12,3,J.Robinson,4,3,0.395492827286944,3,18,0,0,0,-6,24,0,0,1,0,2,0,1,0,0,1,0,2,0,0,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,HOU,3,0.1,4500,0.1,4000,0.1,10,00-0034331,Active,2020_03_HOU_PIT,PIT,HOU,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,1,0,0,-1.80596411759738,0,1,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,WAS,13,2.7,4500,4.2,4000,2.7,10,00-0034331,Active,2020_13_WAS_PIT,PIT,WAS,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,1,0,0,-0.230616813409142,0,1,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,J.Samuels,4,3,-0.897032910375856,2,11,0,0,0,-5,16,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,BUF,14,4.8,4500,6.3,4000,4.8,10,00-0034331,Active,2020_14_PIT_BUF,PIT,BUF,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,4,0,0,-0.381792410742492,1,15,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,1,1,1,0,0,1,0,5,6,3,0,0,1,J.Samuels,4,3,-0.180213081883267,2,18,0,0,0,-7,25,0,0,1,0,2,0,1,0,0,0,0,2,0,1,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,CIN,15,2.1,4700,2.6,4000,2.1,10,00-0034331,Active,2020_15_PIT_CIN,PIT,CIN,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,1,0,0,0.0328576852334663,1,4,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,0,0,1,0,0,0,0,0,0,4,0,0,0,J.Samuels,1,1,-0.0379398539662361,0,12,0,0,0,3,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,NYG,1,0.8,4700,1.3,4100,0.8,10,00-0034331,Active,2020_01_PIT_NYG,PIT,NYG,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,1,0,0,-0.37378887750674,0,2,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,0,0,0,0,1,0,0,0,0,0,0,2,0,J.Samuels,1,1,-0.444442663691007,0,1,0,0,0,-2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Samuels, Jaylen",Ja.Samuels,PIT,TEN,7,0.5,4500,0.5,4000,0.5,10,00-0034331,Active,2020_07_PIT_TEN,PIT,TEN,J.Samuels,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,1,0,0,0.0922344312421046,1,5,0,0,0,0,RB,FB,PIT,38,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116721.png,0,0,0,0,0,0,1,0,0,0,0,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,BAL,6,11.7,7600,15.2,6600,11.7,23,00-0035243,Active,2020_06_BAL_PHI,PHI,BAL,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,9,1,0,3.86155606113607,2,118,0,1,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,3,0,0,1,1,0,3,7,0,0,4,1,0,32,M.Sanders,2,1,-1.79868608998368,0,-6,0,0,0,-4,-2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,CIN,3,12.7,7400,14.7,6400,12.7,21,00-0035243,Active,2020_03_CIN_PHI,PHI,CIN,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,18,1,-3,1.03409981139703,7,95,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,0,2,2,8,2,1,3,0,9,6,35,16,9,20,M.Sanders,8,4,-5.02042140596313,1,12,0,0,0,-6,18,0,0,2,0,3,0,1,2,0,1,0,2,0,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,LAR,2,18.6,6800,21.1,6000,18.6,22,00-0035243,Active,2020_02_LA_PHI,PHI,LAR,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,20,0,0,1.17379546927987,13,95,1,1,1,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,1,2,0,7,3,1,5,3,5,0,43,14,2,25,M.Sanders,7,3,-2.39565467349231,2,36,0,0,0,7,29,1,0,4,0,0,2,1,0,0,1,0,0,1,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,NOR,14,27.6,6200,32.6,6200,27.6,18,00-0035243,Active,2020_14_NO_PHI,PHI,NOR,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,14,2,-4,2.36139405990252,7,115,2,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,2,3,3,3,0,2,1,10,87,5,7,0,7,-1,M.Sanders,5,4,-0.00384133611805737,2,21,0,0,0,-6,27,0,0,1,0,2,0,2,0,0,1,0,2,0,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,SEA,12,5.2,7500,6.2,6600,5.2,24,00-0035243,Active,2020_12_SEA_PHI,PHI,SEA,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,6,3,0,-2.32115540365339,1,15,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,1,0,0,2,0,1,2,6,0,0,1,0,0,8,M.Sanders,3,2,-0.00764352583792061,1,7,0,0,0,-1,8,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,ARI,15,9.5,6800,10,6900,9.5,20,00-0035243,Active,2020_15_PHI_ARI,PHI,ARI,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,17,2,-3,-4.14524578288547,6,64,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,0,0,0,16,0,0,1,0,0,0,56,0,0,8,M.Sanders,2,1,1.43775131367147,1,26,0,0,0,-8,34,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,CLE,11,7.6,7700,10.1,6900,7.6,25,00-0035243,Active,2020_11_PHI_CLE,PHI,CLE,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,16,4,-2,-6.64899891422829,8,66,0,1,1,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,0,4,3,0,5,3,0,0,20,16,0,14,15,0,M.Sanders,5,3,-9.4788120436715,1,15,0,0,0,5,10,1,0,2,0,2,0,1,0,0,2,0,0,0,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,DAL,16,16.4,7300,18.4,7000,16.4,24,00-0035243,Active,2020_16_PHI_DAL,PHI,DAL,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,15,2,-5,1.53458677785238,9,57,1,1,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,1,1,1,3,3,4,1,1,6,2,16,18,11,7,M.Sanders,6,4,0.708260165294632,4,27,0,0,0,2,25,0,0,2,0,1,0,3,0,0,2,0,1,0,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,GNB,13,3.1,7200,3.1,6700,3.1,26,00-0035243,Active,2020_13_PHI_GB,PHI,GNB,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,10,2,-6,-2.15937026427127,6,31,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,2,1,3,1,2,0,1,11,-2,13,5,8,0,-4,M.Sanders,1,0,-0.170065122423694,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,NYG,10,12.5,7700,13.5,6400,12.5,28,00-0035243,Active,2020_10_PHI_NYG,PHI,NYG,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,15,3,-3,2.6948818305973,8,85,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,3,3,2,1,2,2,2,2,29,14,-1,15,5,21,M.Sanders,5,2,-1.57289351639338,1,10,0,0,0,1,9,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0
"Sanders, Miles",Mi.Sanders,PHI,PIT,5,22.9,7500,23.9,6500,22.9,20,00-0035243,Active,2020_05_PHI_PIT,PHI,PIT,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,11,5,-7,2.69381263756077,3,80,2,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,0,1,0,4,3,3,0,0,4,0,76,-3,3,0,M.Sanders,4,2,0.524382423842326,2,19,0,0,0,0,19,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0
"Sanders, Miles",Mi.Sanders,PHI,SFO,4,8.6,7600,9.6,6700,8.6,25,00-0035243,Active,2020_04_PHI_SF,PHI,SFO,M.Sanders,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,13,4,-4,-1.40157890331466,7,46,0,0,0,0,RB,RB,PHI,26,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4045163.png,1,0,2,4,2,2,2,9,0,8,11,4,9,5,M.Sanders,4,2,-1.4623234027531,1,30,0,0,0,-4,34,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,BAL,6,1.9,4600,2.9,4000,1.9,11,00-0034414,Injured Reserve,2020_06_BAL_PHI,PHI,BAL,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,2,1,-1,0.0750844166323077,1,4,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,0,0,2,0,0,0,0,0,0,4,0,0,0,B.Scott,4,2,-3.0233680831152,0,5,0,0,0,3,2,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,CIN,3,0.5,4900,0.5,4400,0.5,12,00-0034414,Injured Reserve,2020_03_CIN_PHI,PHI,CIN,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,3,1,0,-1.55439494462917,0,5,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,0,0,2,0,0,1,0,0,0,5,0,0,0,B.Scott,1,0,-0.333512253535446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,DAL,8,8.9,6800,9.9,6000,8.9,18,00-0034414,Injured Reserve,2020_08_DAL_PHI,PHI,DAL,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,15,4,-9,-1.5816278354614,4,70,0,1,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,2,4,1,1,3,3,0,2,18,4,4,24,21,0,B.Scott,2,2,0.312773302546702,1,9,0,0,0,8,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,LAR,2,5.8,5300,7.3,5000,5.8,15,00-0034414,Injured Reserve,2020_02_LA_PHI,PHI,LAR,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,4,0,0,1.45184116635937,2,19,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,1,1,0,0,0,1,1,9,4,0,0,0,2,4,B.Scott,3,3,0.820415832102299,2,24,0,0,0,-4,28,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,NOR,14,2.2,5300,2.7,4900,2.2,10,00-0034414,Injured Reserve,2020_14_NO_PHI,PHI,NOR,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,3,0,0,-1.51397926057689,0,6,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,1,0,0,2,0,0,0,2,0,0,4,0,0,0,B.Scott,1,1,0.552760892140213,1,11,0,0,0,-5,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,NYG,7,16.7,4600,18.2,5600,16.7,13,00-0034414,Injured Reserve,2020_07_NYG_PHI,PHI,NYG,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,12,1,0,-2.56441640655976,3,46,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,1,3,2,3,0,0,3,6,8,3,24,0,0,5,B.Scott,5,3,5.16758874774678,3,46,1,0,0,15,31,0,0,1,1,2,0,1,0,0,1,1,1,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,SEA,12,7.2,5100,9.7,5000,7.2,13,00-0034414,Injured Reserve,2020_12_SEA_PHI,PHI,SEA,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,2,0,0,-0.0382281169877388,1,7,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,1,0,0,1,0,0,0,2,0,0,5,0,0,0,B.Scott,6,5,0.116391296556685,3,40,0,0,0,4,36,0,0,2,0,2,2,0,0,0,2,0,2,1,0,0,0
"Scott, Boston",Bo.Scott,PHI,CLE,11,6.5,5200,8,5600,6.5,14,00-0034414,Injured Reserve,2020_11_PHI_CLE,PHI,CLE,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,5,0,0,1.4687634416623,3,24,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,0,3,0,2,0,0,0,0,17,0,7,0,0,B.Scott,3,3,1.17911091307178,2,26,0,0,0,11,15,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,DAL,16,1.7,4800,1.7,4900,1.7,12,00-0034414,Injured Reserve,2020_16_PHI_DAL,PHI,DAL,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,2,0,0,0.0609875351074152,1,17,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,0,0,0,0,1,1,0,0,0,0,0,5,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,GNB,13,0.9,5700,0.9,6000,0.9,18,00-0034414,Injured Reserve,2020_13_PHI_GB,PHI,GNB,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2,0,0,-0.807516284985468,0,9,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,2,0,0,0,0,0,0,9,0,0,0,0,0,B.Scott,2,0,-1.71105056603253,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Scott, Boston",Bo.Scott,PHI,NYG,10,13.9,5900,14.4,6000,13.9,18,00-0034414,Injured Reserve,2020_10_PHI_NYG,PHI,NYG,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,3,0,0,5.02248772187159,2,63,1,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,1,0,0,0,0,1,1,56,0,0,0,0,2,5,B.Scott,1,1,-1.0392133014102,0,11,0,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Scott, Boston",Bo.Scott,PHI,PIT,5,0.3,4700,0.3,4000,0.3,10,00-0034414,Injured Reserve,2020_05_PHI_PIT,PHI,PIT,B.Scott,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,1,0,0,-0.317441220337059,0,3,0,0,0,0,RB,RB,PHI,35,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051439.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
