"game_id","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date.x","season","game_date.y","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","last_300_median_DKP","last_300_median_FDP","last_600_median_DKP","last_600_median_FDP"
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","CrowJa00","WR","Jamison Crowder","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,115,1,69,0,0,0,0,0,0,"NYJ","BUF",0,0,0,0,0,1,27.5,27.5,21,21,0,0,0,0,0,0,0,109.2,85,2,48,86,15.3,12.3,15.8,12.8
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","HernCh00","TE","Chris Herndon","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,37,0,18,1,0,0,0,0,0,"NYJ","BUF",0,0,0,0,0,0,8.7,8.7,4.7,4.7,0,0,0,0,0,0,0,46.9,13,0,40,71,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","BellLe00","RB","Le'Veon Bell","NYJ",0,0,0,0,0,0,0,0,0,6,14,0,7,2,2,32,0,30,0,0,6,6,0,6,"NYJ","BUF",0,0,0,0,0,0,6.6,6.6,5.6,5.6,0,0,0,0,1,13,0,18,14,0,32,57,10.8,9.8,12.3,11.3
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","GoreFr00","RB","Frank Gore","NYJ",0,0,0,0,0,0,0,0,0,6,24,0,8,0,0,0,0,0,0,0,6,6,0,6,"NYJ","BUF",0,0,0,0,0,0,2.4,2.4,2.4,2.4,0,0,0,0,7,17,0,0,0,0,14,25,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","AdamJo03","RB","Josh Adams","NYJ",0,0,0,0,0,0,0,0,0,2,8,1,6,2,2,14,0,7,0,0,2,2,0,2,"NYJ","BUF",0,0,0,0,0,0,10.2,10.2,9.2,9.2,0,0,0,0,2,6,0,5,9,0,13,23,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","AlleJo02","QB","Josh Allen ","BUF",33,46,312,2,0,3,6,29,104.6,14,57,1,16,0,0,0,0,0,2,3,11,63,52,11,"BUF","NYJ",0,0,0,1,0,0,33.18,33.18,28.18,28.18,283,4,18,5,9,48,1,0,0,0,87,100,20,19,19.62,18.3
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","DiggSt00","WR","Stefon Diggs","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,86,0,22,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,16.6,16.6,12.6,12.6,0,0,0,0,0,0,0,89.1,10,0,82,94,11.95,10.2,12.8,10.85
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","BrowJo02","WR","John Brown","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,70,1,20,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,19,19,16,16,0,0,0,0,0,0,0,102,28,0,81,93,11.9,10.9,12.5,10.2
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","KnoxDa00","TE","Dawson Knox","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,0,15,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,4.6,4.6,3.6,3.6,0,0,0,0,0,0,0,18,17,0,56,64,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","BeasCo00","WR","Cole Beasley","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,58,0,29,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,9.8,9.8,7.8,7.8,0,0,0,0,0,0,0,48.3,14,1,55,63,20.2,15.45,17.25,13.6
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","SingDe00","RB","Devin Singletary","BUF",0,0,0,0,0,0,0,0,0,9,30,0,12,7,5,23,0,9,0,0,9,9,0,9,"BUF","NYJ",0,0,0,0,0,0,10.3,10.3,7.8,7.8,0,0,0,0,11,19,0,14,18,1,51,59,11.8,10.05,11.8,10.05
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","DaviGa01","WR","Gabriel Davis","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,13,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,3.6,3.6,2.6,2.6,0,0,0,0,0,0,0,8,8,0,43,49,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","MossZa00","RB","Zack Moss ","BUF",0,0,0,0,0,0,0,0,0,9,11,0,7,4,3,16,1,8,0,0,9,9,0,9,"BUF","NYJ",0,0,0,0,0,0,11.7,11.7,10.2,10.2,0,0,0,0,0,11,2,9.2,11,0,39,45,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","McKeIs00","WR","Isaiah McKenzie","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,10,0,0,0,0,0,0,"BUF","NYJ",0,0,0,0,0,0,4.7,4.7,3.2,3.2,0,0,0,0,0,0,0,-9.9,27,0,16,18,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","GrifRy00","TE","Ryan Griffin","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,9.15,7.15,8,5.5
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","WescTr00","TE","Trevon Wesco","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","KrofTy00","TE","Tyler Kroft","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","GillRe00","TE","Reggie Gilliam","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,NA,NA
"202009130buf","NYJ","BUF",17,27,"False","outdoors","astroturf",67,93,15,-6.5,"BUF","39.5",2020-09-13,2020,"2020-09-13","RobeAn00","WR","Andre Roberts","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","CarrDe02","QB","Derek Carr","LVR",22,30,239,1,0,0,0,45,107.5,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,"LVR","CAR",0,0,0,0,0,0,13.56,13.56,13.56,13.56,166,3,7,3,0,0,0,0,0,0,63,100,20.18,19.64,16.68,15.72
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","WallDa01","TE","Darren Waller","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,45,0,8,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,10.5,10.5,7.5,7.5,0,0,0,0,0,0,0,30.4,31,0,56,89,15.95,10.85,12.45,9.7
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","JacoJo01","RB","Josh Jacobs","LVR",0,0,0,0,0,0,0,0,0,25,93,3,14,6,4,46,0,29,0,0,25,25,0,25,"LVR","CAR",0,0,0,0,0,0,35.9,35.9,33.9,33.9,0,0,0,0,35,58,8,1.2,46,0,49,78,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","EdwaBr01","WR","Bryan Edwards ","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,1.9,1.9,1.4,1.4,0,0,0,0,0,0,0,-1,10,0,47,75,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","RuggHe00","WR","Henry Ruggs III","LVR",0,0,0,0,0,0,0,0,0,2,11,0,7,5,3,55,0,45,0,0,2,2,0,2,"LVR","CAR",0,0,0,0,0,0,9.6,9.6,8.1,8.1,0,0,0,0,7,4,0,93,25,0,42,67,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","RenfHu00","WR","Hunter Renfrow","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,0,11,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,4.1,4.1,3.1,3.1,0,0,0,0,0,0,0,6,15,0,30,48,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","WittJa00","TE","Jason Witten","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0,0,0,0,0,0,0,2,0,0,28,44,1.5,1,8.3,5.8
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","AghoNe00","WR","Nelson Agholor","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,1,23,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,9.3,9.3,8.8,8.8,0,0,0,0,0,0,0,23,0,0,12,19,9.1,7.6,6.55,4.8
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","BookDe00","RB","Devontae Booker","LVR",0,0,0,0,0,0,0,0,0,4,29,0,15,3,3,23,0,14,0,0,4,4,0,4,"LVR","CAR",0,0,0,0,0,0,8.2,8.2,6.7,6.7,0,0,0,0,21,8,0,0.9,22,0,8,13,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","RichJa01","RB","Jalen Richard","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,"LVR","CAR",0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,6,9,0,7,11,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","BridTe00","QB","Teddy Bridgewater","CAR",22,34,269,1,0,1,10,75,98.8,4,26,0,13,0,0,0,0,0,0,4,0,39,39,0,"CAR","LVR",1,0,0,0,0,0,19.36,19.36,19.36,19.36,279,6,6,3,23,3,0,0,0,0,67,100,NA,NA,14.94,14.94
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","McCaCh01","RB","Christian McCaffrey ","CAR",0,0,0,0,0,0,0,0,0,23,97,2,15,4,3,38,0,16,0,0,23,23,0,23,"CAR","LVR",0,0,0,0,0,0,28.5,28.5,27,27,0,0,0,0,47,50,8,4,35,0,65,97,34.3,24.8,33.5,25.55
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","MoorD.00","WR","D.J. Moore","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,54,0,18,0,0,0,0,0,0,"CAR","LVR",0,0,0,0,0,0,9.4,9.4,7.4,7.4,0,0,0,0,0,0,0,99.9,8,1,58,87,21.25,16.25,17.5,13.4
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","AndeRo04","WR","Robby Anderson","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,114,1,75,0,0,0,0,0,0,"CAR","LVR",1,0,0,0,0,1,28.4,28.4,22.4,22.4,0,0,0,0,0,0,0,82.4,71,0,55,82,15.6,12.1,8.3,7.1
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","SamuCu00","WR","Curtis Samuel ","CAR",0,0,0,0,0,0,0,0,0,1,5,0,5,8,5,38,0,19,0,0,1,1,0,1,"CAR","LVR",0,0,0,0,0,0,9.3,9.3,6.8,6.8,0,0,0,0,0,5,1,70.4,4,1,50,75,11.3,9.65,7.4,5.9
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","ThomIa00","TE","Ian Thomas","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,0,11,0,0,0,0,0,0,"CAR","LVR",0,0,0,0,0,0,3.6,3.6,2.6,2.6,0,0,0,0,0,0,0,12,4,0,44,66,10.5,8.75,10.5,8.75
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","ManhCh00","TE","Chris Manhertz","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,0,"CAR","LVR",0,0,0,0,0,0,1.4,1.4,0.9,0.9,0,0,0,0,0,0,0,-3,7,0,36,54,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","ArmaAl00","FB","Alex Armah","CAR",0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,2,0,2,"CAR","LVR",0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,1,0,0,0,0,8,12,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","RobeSe00","WR","Seth Roberts ","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"CAR","LVR",0,0,0,0,0,0,1.5,1.5,1,1,0,0,0,0,0,0,0,14,8,0,5,7,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","IngoAl01","FB","Alec Ingold","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LVR","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","MoreFo00","TE","Foster Moreau","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LVR","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","JoneZa00","WR","Zay Jones ","LVR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LVR","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,2.5,1.5,3.3,2.3
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","ZylsBr00","WR","Brandon Zylstra","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","DaviMi01","RB","Mike Davis ","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA
"202009130car","LVR","CAR",34,30,"False","outdoors","grass",81,59,5,-3,"LVR","48.0",2020-09-13,2020,"2020-09-13","CoopPh00","WR","Pharoh Cooper","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","TaylTy00","QB","Tyrod Taylor ","LAC",16,30,208,0,0,2,1,37,75.4,6,7,0,4,0,0,0,0,0,0,2,4,38,34,4,"LAC","CIN",0,0,0,0,0,0,9.02,9.02,9.02,9.02,335,6,9,5,6,1,0,0,0,0,74,100,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","AlleKe00","WR","Keenan Allen","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,37,0,13,0,0,0,0,0,0,"LAC","CIN",0,0,0,0,0,0,7.7,7.7,5.7,5.7,0,0,0,0,0,0,0,88,24,0,70,95,18.9,15.8,17.2,13.2
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","HenrHu00","TE","Hunter Henry ","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,73,0,33,0,0,0,0,0,0,"LAC","CIN",0,0,0,0,0,0,12.3,12.3,9.8,9.8,0,0,0,0,0,0,0,72.8,33,0,59,80,12.35,9.85,11.5,9.5
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","WillMi07","WR","Mike Williams ","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,69,0,37,0,0,0,0,0,0,"LAC","CIN",0,0,0,0,0,0,10.9,10.9,8.9,8.9,0,0,0,0,0,0,0,146.7,9,0,58,78,13.35,11.4,9.9,8.6
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","EkelAu00","RB","Austin Ekeler","LAC",0,0,0,0,0,0,0,0,0,19,84,0,13,1,1,3,0,3,0,0,19,19,0,19,"LAC","CIN",0,0,0,0,0,0,9.7,9.7,9.2,9.2,0,0,0,0,49,35,1,-5,8,0,50,68,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","GuytJa01","WR","Jalen Guyton","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,"LAC","CIN",0,0,0,0,0,0,2.6,2.6,2.1,2.1,0,0,0,0,0,0,0,14,2,0,47,64,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","GreeVi00","TE","Virgil Green","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,10,0,0,0,0,0,0,"LAC","CIN",0,0,0,0,0,0,2,2,1.5,1.5,0,0,0,0,0,0,0,11,4,1,24,32,NA,NA,1.9,1.4
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","KellJo01","RB","Joshua Kelley","LAC",0,0,0,0,0,0,0,0,0,12,60,1,26,0,0,0,0,0,0,0,12,12,0,12,"LAC","CIN",0,0,0,0,0,0,12,12,12,12,0,0,0,0,18,42,2,0,0,0,18,24,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","JackJu01","RB","Justin Jackson ","LAC",0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,2,2,0,2,"LAC","CIN",0,0,0,0,0,0,0.4,0.4,0.4,0.4,0,0,0,0,2,2,0,0,0,0,11,15,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","BurrJo01","QB","Joe Burrow ","CIN",23,36,193,0,1,3,20,19,66.1,8,46,1,23,0,0,0,0,0,0,4,4,47,43,4,"CIN","LAC",0,0,0,0,0,0,17.32,17.32,16.32,16.32,291,7,8,5,46,0,0,0,0,0,68,100,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","RossJo00","WR","John Ross ","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,17,0,15,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,3.7,3.7,2.7,2.7,0,0,0,0,0,0,0,62,3,1,57,84,NA,NA,24.2,19.2
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","BoydTy00","WR","Tyler Boyd","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,33,0,11,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,7.3,7.3,5.3,5.3,0,0,0,0,0,0,0,35,8,0,55,81,16.9,14.4,12.2,9.2
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","UzomC.00","TE","C.J. Uzomah","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,45,0,19,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,8.5,8.5,6.5,6.5,0,0,0,0,0,0,0,46,22,1,49,72,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","GreeA.00","WR","A.J. Green","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,51,0,14,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,10.1,10.1,7.6,7.6,0,0,0,0,0,0,0,132.3,12,0,45,66,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","MixoJo00","RB","Joe Mixon","CIN",0,0,0,0,0,0,0,0,0,19,69,0,14,2,1,2,0,2,1,0,19,19,0,19,"CIN","LAC",0,0,0,0,0,0,7.1,7.1,5.6,5.6,0,0,0,0,45,24,1,-9,8,0,40,59,17,15,17,15
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","SampDr00","TE","Drew Sample","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,1.7,1.7,1.2,1.2,0,0,0,0,0,0,0,0,7,0,24,35,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","BernGi00","RB","Giovani Bernard","CIN",0,0,0,0,0,0,0,0,0,1,7,0,7,5,4,21,0,10,0,0,1,1,0,1,"CIN","LAC",0,0,0,0,0,0,6.8,6.8,4.8,4.8,0,0,0,0,2,5,1,-3,23,0,20,29,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","ThomMi04","WR","Mike Thomas","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,12,0,0,0,0,0,0,"CIN","LAC",0,0,0,0,0,0,3.7,3.7,2.7,2.7,0,0,0,0,0,0,0,27.9,0,0,15,22,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","HillKJ00","WR","K.J. Hill","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,NA,NA,NA,NA
"202009130cin","LAC","CIN",16,13,"False","outdoors","grass",83,56,6,-2.5,"LAC","41.5",2020-09-13,2020,"2020-09-13","AndeSt01","TE","Stephen Anderson","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,NA,NA,NA,NA
