Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,gsis_id,position.x,depth_chart_position.x,status,headshot_url,headshot_url2,team_logo_wikipedia,team_logo_wikipedia2,logo_def,wiki_logo_def,rusher_player_name,noruns,nopass,noplays,yards_gained,touchdown_rush,yards_rushing,epa_rusher,position.y,depth_chart_position.y,n,receiver_player_name,yards_passing,interception,sack,qb_hits,incomplete_pass,complete_pass,yards_receiving,touchdown_pass,yards_after_catch,air_yards,air_yards2,epa_receiver
"Perine, La'Mical",La.Perine,NYJ,SFO,2,1.7,4500,1.7,4000,1.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,00-0036269,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png$raw,L.Perine,3,0,3,17,0,17,-0.209904379677027,RB,RB,1,,,,,,,,,,,,,
"Perine, La'Mical",La.Perine,NYJ,IND,3,3.3,4700,4.3,4000,3.3,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,00-0036269,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png$raw,L.Perine,7,0,7,24,0,24,-2.37153844628483,RB,RB,1,L.Perine,-1,0,0,1,0,2,-1,0,0,-1,-1,-1.33278100495227
"Perine, La'Mical",La.Perine,NYJ,KAN,8,4.3,5300,5.3,4300,4.3,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,00-0036269,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png$raw,L.Perine,8,0,8,27,0,27,0.31418159941677,RB,RB,1,L.Perine,6,0,0,0,0,2,6,0,11,-5,-5,-0.592399983665858
"Perine, La'Mical",La.Perine,NYJ,LAC,11,9.3,5400,9.3,4400,9.3,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,00-0036269,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png$raw,L.Perine,8,0,8,33,1,33,0.0466347432229668,RB,RB,1,L.Perine,0,0,0,0,1,0,0,0,0,0,0,-0.405853665433824
"Perine, La'Mical",La.Perine,NYJ,MIA,6,4.6,4600,5.6,4000,4.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png' height='12'></img>,00-0036269,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4034952.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png$raw,L.Perine,7,0,7,27,0,27,-1.54628610878717,RB,RB,1,L.Perine,9,0,0,1,1,2,9,0,15,-3,-6,-0.568249965668656
"Perine, Samaje",Sa.Perine,CIN,BAL,17,5.1,5700,5.1,4700,5.1,13,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png$raw,S.Perine,9,0,9,51,0,51,0.594969577854499,RB,RB,1,,,,,,,,,,,,,
"Perine, Samaje",Sa.Perine,CIN,CLE,7,1.1,4500,1.6,4000,1.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png$raw,S.Perine,1,0,1,3,0,3,-0.126160618616268,RB,RB,1,S.Perine,3,0,0,0,0,1,3,0,7,-4,-4,-0.301898257923313
"Perine, Samaje",Sa.Perine,CIN,DAL,14,5.1,4800,6.1,4000,5.1,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png$raw,S.Perine,10,0,10,32,0,32,-3.0427060839138,RB,RB,1,S.Perine,9,0,0,1,0,2,9,0,11,-2,-2,0.0123716036905535
"Perine, Samaje",Sa.Perine,CIN,PIT,15,1.4,4800,1.4,4300,1.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png$raw,S.Perine,4,0,4,14,0,14,-0.855728313326836,RB,RB,1,,,,,,,,,,,,,
"Perine, Samaje",Sa.Perine,CIN,TEN,8,9.9,4700,10.4,4000,9.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png' height='12'></img>,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png$raw,S.Perine,10,0,10,32,1,32,-0.528692723542918,RB,RB,1,S.Perine,2,0,0,1,0,1,2,0,5,-3,-3,-0.734593577333726
"Perine, Samaje",Sa.Perine,CIN,HOU,16,27.6,4900,29.6,4000,27.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png$raw,S.Perine,13,0,13,95,2,95,5.42625149496598,RB,RB,1,S.Perine,41,0,0,0,0,4,41,0,57,-16,-16,2.2030960280681
"Perine, Samaje",Sa.Perine,CIN,IND,6,0,4500,0,4000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png$raw,S.Perine,1,0,1,0,0,0,-1.89070887383765,RB,RB,1,,,,,,,,,,,,,
"Perine, Samaje",Sa.Perine,CIN,MIA,13,0.7,4600,0.7,4000,0.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png$raw,S.Perine,3,0,3,7,0,7,-0.855339737376198,RB,RB,1,,,,,,,,,,,,,
"Perine, Samaje",Sa.Perine,CIN,PIT,10,6,4700,6.5,4000,6,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png$raw,S.Perine,7,0,7,48,0,48,1.10731677908916,RB,RB,1,S.Perine,7,0,0,0,0,1,7,0,0,7,7,0.391071119636763
"Perine, Samaje",Sa.Perine,CIN,WAS,11,2.6,4700,3.1,4000,2.6,11,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png' height='12'></img>,00-0033526,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116389.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png$raw,S.Perine,5,0,5,19,0,19,-0.887321793590672,RB,RB,1,S.Perine,2,0,0,0,1,1,2,0,3,1,-1,-0.45553301705718
"Peterson, Adrian",Ad.Peterson,DET,CHI,1,12.9,5100,14.4,4500,12.9,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png$raw,A.Peterson,14,0,14,93,0,93,0.251888154540211,RB,RB,1,A.Peterson,21,0,0,0,0,3,21,0,19,2,2,0.525780168129131
"Peterson, Adrian",Ad.Peterson,DET,GNB,14,3.5,5900,4,5000,3.5,17,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png$raw,A.Peterson,4,0,4,7,0,7,-1.66660396551015,RB,RB,1,A.Peterson,23,0,0,0,0,1,23,0,32,-9,-9,1.84033681993606
"Peterson, Adrian",Ad.Peterson,DET,HOU,12,17.5,5400,17.5,4700,17.5,19,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png$raw,A.Peterson,15,0,15,55,2,55,0.66804825415602,RB,RB,1,,,,,,,,,,,,,
"Peterson, Adrian",Ad.Peterson,DET,IND,8,1.7,5400,2.2,4000,1.7,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png$raw,A.Peterson,5,0,5,7,0,7,-2.78526576131117,RB,RB,1,A.Peterson,5,0,0,0,0,1,5,0,5,0,0,-0.118588541867211
"Peterson, Adrian",Ad.Peterson,DET,MIN,17,12.3,4900,12.3,4000,12.3,12,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png$raw,A.Peterson,7,0,7,63,1,63,5.17290326510556,RB,RB,1,,,,,,,,,,,,,
"Peterson, Adrian",Ad.Peterson,DET,NOR,4,9.6,5500,9.6,4700,9.6,15,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png$raw,A.Peterson,11,0,11,36,1,36,-0.347339445259422,RB,RB,1,A.Peterson,0,0,0,0,2,0,0,0,0,-2,0,-1.69240830047056
"Peterson, Adrian",Ad.Peterson,DET,TAM,16,1,5200,1,4000,1,13,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png' height='12'></img>,00-0025394,RB,RB,Active,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/10452.png' height='20'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png$raw,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png' height='12'></img>,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png$raw,A.Peterson,4,0,4,10,0,10,-1.14191987505183,RB,RB,1,,,,,,,,,,,,,
