Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,passer_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,npass,pass_complete,pass_epa,pass_success,passing_yards,passing_touchdown,passing_fumble,passing_fumble_lost,air_yards_comp,yards_after_catch,qb_hit,qb_sack,qb_sack_yards,interception,air_yards_comp_20p,air_yards_20p,check1,pass_rtg,position,depth_chart_position,team,jersey_number,headshot_url,npass_a.<0,npass_b.=0,npass_c.0-5,npass_d.5-10,npass_e.10-20,npass_f.20+,pass_complete_a.<0,pass_complete_b.=0,pass_complete_c.0-5,pass_complete_d.5-10,pass_complete_e.10-20,pass_complete_f.20+,pass_complete_g.sacked,pass_complete_h.qb_spike,pass_complete_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,intangibles1
"Barkley, Matt",Ma.Barkley,BUF,NWE,16,0.14,6100,0.14,4100,0.14,20,00-0030533,Active,2020_16_BUF_NE,BUF,NWE,M.Barkley,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/100px-New_England_Patriots_logo.svg.png,3,2,0.0730653356295079,1,11,0,0,0,9,2,0,0,0,0,0,0,0,72.9166666666667,QB,QB,BUF,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15948.png,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,M.Barkley,3,3,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"Barkley, Matt",Ma.Barkley,BUF,TEN,5,0.88,6200,0.88,5000,0.88,20,00-0030533,Active,2020_05_BUF_TEN,BUF,TEN,M.Barkley,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,5,3,-3.523927112401,1,22,0,0,0,20,2,0,0,0,0,0,0,0,70.4166666666667,QB,QB,BUF,5,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15948.png,1,0,2,1,1,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beathard, C.J.",C..Beathard,SFO,MIA,5,5.76,6000,6.76,5300,5.76,23,00-0033936,Active,2020_05_MIA_SF,SFO,MIA,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,18,9,-7.880294772884,8,94,1,1,1,39,55,5,2,-20,0,0,2,0,84.0277777777778,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,0,1,9,4,2,2,0,0,7,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"Beathard, C.J.",C..Beathard,SFO,PHI,4,5.52,6000,5.52,4700,5.52,20,00-0033936,Active,2020_04_PHI_SF,SFO,PHI,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,19,14,3.91245843426441,12,138,0,0,0,88,50,4,1,-9,0,0,1,0,93.75,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,1,2,8,3,4,1,1,0,6,3,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
"Beathard, C.J.",C..Beathard,SFO,SEA,17,13.92,6600,14.92,5200,13.92,23,00-0033936,Active,2020_17_SEA_SF,SFO,SEA,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,37,25,4.98188995460992,18,273,1,1,1,171,102,7,3,-31,0,2,4,0,98.1418918918919,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,4,0,16,7,6,4,3,0,11,7,2,2,0,0,0,C.Beathard,3,1,-4,-1.26759099075571,2,10,0,0,0,2,0,0,1,0,0,0,3,0,0,7,0,0,0,3.5
"Beathard, C.J.",C..Beathard,SFO,ARI,16,19.08,6800,20.08,5000,19.08,22,00-0033936,Active,2020_16_SF_ARI,SFO,ARI,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,22,13,2.28207536806892,11,182,3,1,1,73,109,4,3,-11,0,1,2,0,131.25,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,2,0,12,1,5,2,2,0,6,1,3,1,0,0,0,C.Beathard,3,1,-1,-0.671368578565307,1,18,0,0,0,1,1,0,0,0,0,0,17,2,0,0,0,0,0,4
"Beathard, C.J.",C..Beathard,SFO,DAL,15,8,6200,8,5000,8,20,00-0033936,Active,2020_15_SF_DAL,SFO,DAL,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,7,5,6.2362157194665,3,100,1,0,0,72,28,0,0,0,0,2,2,0,168.75,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,1,0,4,0,0,2,1,0,2,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beathard, C.J.",C..Beathard,SFO,NOR,10,0,6300,0,5200,0,25,00-0033936,Active,2020_10_SF_NO,SFO,NOR,C.Beathard,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,1,0,-1.043005395215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.08333333333333,QB,QB,SFO,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979520.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blough, David",Da.Blough,DET,TAM,16,2.76,6000,2.76,4000,2.76,20,00-0035040,Active,2020_16_TB_DET,DET,TAM,D.Blough,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,10,6,-9.72741845587734,4,49,0,0,0,22,27,7,1,-10,1,0,1,0,30.8333333333333,QB,QB,DET,10,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116188.png,2,1,3,0,3,1,2,0,3,0,1,0,0,0,0,D.Blough,1,0,0,1.870511373505,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5.5
"Brady, Tom",To.Brady,TAM,ATL,17,31.26,8400,34.26,7200,31.26,33,00-0019596,Active,2020_17_ATL_TB,TAM,ATL,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,41,26,21.9145303617345,23,399,4,0,0,215,184,2,1,-8,1,3,10,0,117.835365853659,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,7,4,5,5,11,9,7,2,4,3,7,3,0,0,0,T.Brady,5,3,-1,-3.15172357432311,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3.5
"Brady, Tom",To.Brady,TAM,CAR,2,9.68,7600,10.68,6500,9.68,29,00-0019596,Active,2020_02_CAR_TB,TAM,CAR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,35,23,0.524379743148724,14,217,1,0,0,107,110,1,0,0,1,3,5,0,80.297619047619,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,6,4,9,6,5,5,6,3,5,5,1,3,0,0,0,T.Brady,1,1,0,-5.48859050043393,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"Brady, Tom",To.Brady,TAM,GNB,6,14.64,7500,14.64,6500,14.64,27,00-0019596,Active,2020_06_GB_TB,TAM,GNB,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,27,17,6.48244893333624,12,166,2,0,0,94,72,4,0,0,0,1,4,0,104.861111111111,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,4,2,7,7,3,4,4,1,4,4,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Brady, Tom",To.Brady,TAM,KAN,12,23.7,7900,26.7,6600,23.7,31,00-0019596,Active,2020_12_KC_TB,TAM,KAN,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#e31837,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,41,27,7.2311040387873,23,345,3,0,0,204,141,7,1,-3,2,4,7,0,96.0873983739837,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,4,0,14,13,3,7,4,0,13,6,0,4,0,0,0,T.Brady,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"Brady, Tom",To.Brady,TAM,LAC,4,33.46,7300,36.46,6100,33.46,30,00-0019596,Active,2020_04_LAC_TB,TAM,LAC,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,46,30,12.685636314257,26,369,5,0,0,260,109,6,0,0,1,4,8,0,117.028985507246,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,6,5,13,8,7,7,6,2,8,5,5,4,0,0,0,T.Brady,3,3,-3,-1.1660741547239,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
"Brady, Tom",To.Brady,TAM,LAR,11,14.64,7900,14.64,6500,14.64,34,00-0019596,Active,2020_11_LA_TB,TAM,LAR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,96,52,-19.2563004902022,36,432,4,0,0,266,166,10,2,-14,4,0,12,0,62.5,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,12,14,16,28,14,12,6,10,6,22,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6
"Brady, Tom",To.Brady,TAM,MIN,14,15.64,7800,15.64,6900,15.64,33,00-0019596,Active,2020_14_MIN_TB,TAM,MIN,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,23,15,8.70968550312825,12,196,2,0,0,139,57,3,0,0,0,2,4,0,120.923913043478,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,3,2,5,5,4,4,3,1,3,4,2,2,0,0,0,T.Brady,3,3,-2,-2.52351149584865,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
"Brady, Tom",To.Brady,TAM,NOR,9,5.36,7800,5.36,6900,5.36,34,00-0019596,Active,2020_09_NO_TB,TAM,NOR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,38,22,-23.3233474628768,14,209,0,0,0,129,80,9,3,-23,3,0,6,0,40.3508771929825,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,6,4,9,3,11,5,5,3,4,2,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2
"Brady, Tom",To.Brady,TAM,ATL,15,23.4,7900,26.4,6600,23.4,34,00-0019596,Active,2020_15_TB_ATL,TAM,ATL,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#a71930,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/192px-Atlanta_Falcons_logo.svg.png,45,31,14.3202133206032,24,390,2,0,0,195,195,7,3,-25,0,3,6,0,110.416666666667,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,7,2,15,10,5,6,6,2,10,7,3,3,0,0,0,T.Brady,2,2,-2,-4.13568159705028,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"Brady, Tom",To.Brady,TAM,CAR,10,31.84,7800,34.84,6300,31.84,33,00-0019596,Active,2020_10_TB_CAR,TAM,CAR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,39,28,28.0415778204074,21,341,3,0,0,173,168,7,1,-7,0,0,3,0,123.985042735043,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,5,1,15,9,6,3,5,1,11,5,6,0,0,0,0,T.Brady,2,0,0,-0.407605364609787,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3.8
"Brady, Tom",To.Brady,TAM,CHI,5,14.12,7500,14.12,6300,14.12,26,00-0019596,Active,2020_05_TB_CHI,TAM,CHI,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#0b162a,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/100px-Chicago_Bears_logo.svg.png,41,25,0.327567805451834,15,253,1,0,0,153,100,8,3,-20,0,1,6,0,86.7378048780488,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,2,3,13,7,11,5,2,2,9,5,7,0,0,0,0,T.Brady,3,2,-1,1.14662139350548,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.2
"Brady, Tom",To.Brady,TAM,DEN,3,23.88,7300,23.88,6100,23.88,30,00-0019596,Active,2020_03_TB_DEN,TAM,DEN,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/100px-Denver_Broncos_logo.svg.png,38,25,11.5597023630116,21,297,3,0,0,186,111,6,2,-12,0,3,5,0,115.789473684211,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,4,4,17,4,4,5,2,1,14,4,1,3,0,0,0,T.Brady,5,4,-1,-3.81172611554297,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.2
"Brady, Tom",To.Brady,TAM,DET,16,29.92,8000,32.92,6800,29.92,32,00-0019596,Active,2020_16_TB_DET,TAM,DET,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,27,22,26.5767513317405,21,348,4,0,0,266,82,2,1,-7,0,5,7,0,173.070987654321,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,1,3,4,5,7,7,1,1,4,5,6,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
"Brady, Tom",To.Brady,TAM,LVR,7,36.86,7400,39.86,6600,36.86,29,00-0019596,Active,2020_07_TB_LV,TAM,LVR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#a5acaf,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Las_Vegas_Raiders_logo.svg/100px-Las_Vegas_Raiders_logo.svg.png,45,33,26.7000997793465,26,369,4,0,0,235,134,1,0,0,0,3,7,0,126.990740740741,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,5,5,13,8,7,7,4,3,12,6,5,3,0,0,0,T.Brady,1,0,0,1.1775946286507,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5
"Brady, Tom",To.Brady,TAM,NOR,1,22.46,7500,22.46,6500,22.46,30,00-0019596,Active,2020_01_TB_NO,TAM,NOR,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,36,23,-9.49685772240399,16,239,2,1,0,149,90,6,3,-15,2,2,5,0,78.3564814814815,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,4,5,11,7,4,5,4,2,8,5,2,2,0,0,0,T.Brady,3,0,0,1.50544783234363,2,9,1,0,0,0,0,2,0,1,0,0,0,0,5,0,4,0,0,8.5
"Brady, Tom",To.Brady,TAM,NYG,8,19.06,7700,19.06,6700,19.06,32,00-0019596,Active,2020_08_TB_NYG,TAM,NYG,T.Brady,#d50a0a,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/100px-Tampa_Bay_Buccaneers_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,40,28,10.6808320451409,23,279,2,0,0,185,94,4,2,-16,0,1,5,0,106.145833333333,QB,QB,TAM,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2330.png,6,1,9,9,11,4,5,0,8,7,8,0,0,0,0,T.Brady,1,1,-1,-1.33080289623467,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"Brees, Drew",Dr.Brees,NOR,CAR,7,23.68,7700,24.68,6100,23.68,28,00-0020531,Active,2020_07_CAR_NO,NOR,CAR,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#0085ca,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Carolina_Panthers_logo.svg/100px-Carolina_Panthers_logo.svg.png,36,29,14.9982072009664,21,287,2,1,1,150,137,3,1,-10,0,0,0,0,120.949074074074,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,5,4,15,3,8,0,5,1,14,2,7,0,0,0,0,D.Brees,3,1,-1,-0.398451530025341,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1.6
"Brees, Drew",Dr.Brees,NOR,GNB,3,23.52,8000,23.52,6200,23.52,30,00-0020531,Active,2020_03_GB_NO,NOR,GNB,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,36,29,10.7231018215207,18,288,3,1,0,125,163,2,2,-13,0,0,0,0,130.324074074074,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,7,3,12,10,4,0,6,1,12,6,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
"Brees, Drew",Dr.Brees,NOR,KAN,15,20.36,7500,20.36,5900,20.36,28,00-0020531,Active,2020_15_KC_NO,NOR,KAN,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#e31837,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/100px-Kansas_City_Chiefs_logo.svg.png,34,15,-3.06995805475162,13,234,3,0,0,95,139,7,1,-9,1,1,6,0,84.6813725490196,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,8,4,7,4,5,6,5,0,5,1,3,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
"Brees, Drew",Dr.Brees,NOR,LAC,5,22.1,7600,25.1,6100,22.1,27,00-0020531,Active,2020_05_LAC_NO,NOR,LAC,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,47,33,-0.211628906247763,25,325,1,0,0,225,100,6,2,-12,1,2,2,0,87.6329787234043,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,4,3,16,13,9,2,3,1,12,9,6,2,0,0,0,D.Brees,1,0,0,1.99076729168883,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.8
"Brees, Drew",Dr.Brees,NOR,MIN,16,10.14,7700,13.14,5900,10.14,29,00-0020531,Active,2020_16_MIN_NO,NOR,MIN,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#4f2683,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Minnesota_Vikings_logo.svg/98px-Minnesota_Vikings_logo.svg.png,26,19,10.5794996850148,18,311,0,0,0,174,137,2,0,0,2,1,2,0,80.7692307692308,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,2,1,6,3,12,2,2,0,5,3,8,1,0,0,0,D.Brees,3,3,-3,-2.20257035770919,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
"Brees, Drew",Dr.Brees,NOR,SFO,10,6.94,7600,6.94,6400,6.94,31,00-0020531,Active,2020_10_SF_NO,NOR,SFO,D.Brees,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,13,8,0.0396045361689863,6,76,1,1,0,9,67,1,0,0,0,0,1,0,103.365384615385,QB,QB,NOR,9,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2580.png,3,2,5,1,1,1,3,1,3,0,1,0,0,0,0,D.Brees,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
